Match_Date,Season_Label,Season_Usage,Team_ID,Team_Name,Opponent,Team_Score,Opponent_Score,Win,Best_Of,LAN_Online,Match_ID,Match_URL
2024-01-21,2024_s1,train,8008,Grayhound,Rooster,2,0,1,bo3,ONLINE,2369353,https://www.hltv.org/matches/2369353/rooster-vs-grayhound-pgl-cs2-major-copenhagen-2024-oceania-rmr-closed-qualifier
2024-01-21,2024_s1,train,8008,Grayhound,Mindfreak,2,0,1,bo3,ONLINE,2369352,https://www.hltv.org/matches/2369352/grayhound-vs-mindfreak-pgl-cs2-major-copenhagen-2024-oceania-rmr-closed-qualifier
2024-01-20,2024_s1,train,8008,Grayhound,Vantage,2,0,1,bo3,ONLINE,2369349,https://www.hltv.org/matches/2369349/grayhound-vs-vantage-pgl-cs2-major-copenhagen-2024-oceania-rmr-closed-qualifier
2024-01-19,2024_s1,train,8008,Grayhound,Bad News Kangaroos,10,13,0,bo1,ONLINE,2369346,https://www.hltv.org/matches/2369346/grayhound-vs-bad-news-kangaroos-pgl-cs2-major-copenhagen-2024-oceania-rmr-closed-qualifier
2024-01-19,2024_s1,train,8008,Grayhound,RKON,13,1,1,bo1,ONLINE,2369342,https://www.hltv.org/matches/2369342/grayhound-vs-rkon-pgl-cs2-major-copenhagen-2024-oceania-rmr-closed-qualifier
2024-01-16,2024_s1,train,8008,Grayhound,sunday school,2,0,1,bo3,ONLINE,2369150,https://www.hltv.org/matches/2369150/grayhound-vs-sunday-school-iem-chengdu-2024-oceania-open-qualifier-1
2024-01-16,2024_s1,train,8008,Grayhound,Mindfreak,13,7,1,bo1,ONLINE,2369116,https://www.hltv.org/matches/2369116/grayhound-vs-mindfreak-iem-chengdu-2024-oceania-open-qualifier-1
2024-01-15,2024_s1,train,8008,Grayhound,disciples,13,6,1,bo1,ONLINE,2369112,https://www.hltv.org/matches/2369112/grayhound-vs-disciples-iem-chengdu-2024-oceania-open-qualifier-1
2023-11-21,context_pre_2024_s1,context,8008,Grayhound,VERTEX,2,0,1,bo3,ONLINE,2367996,https://www.hltv.org/matches/2367996/grayhound-vs-vertex-esl-australia-nz-championship-season-17
2023-11-20,context_pre_2024_s1,context,8008,Grayhound,Rooster,2,1,1,bo3,ONLINE,2367993,https://www.hltv.org/matches/2367993/grayhound-vs-rooster-esl-australia-nz-championship-season-17
2023-11-13,context_pre_2024_s1,context,8008,Grayhound,DXA,2,0,1,bo3,ONLINE,2367794,https://www.hltv.org/matches/2367794/grayhound-vs-dxa-esl-australia-nz-championship-season-17
2023-10-17,context_pre_2024_s1,context,8008,Grayhound,Monte,0,2,0,bo3,LAN,2367248,https://www.hltv.org/matches/2367248/monte-vs-grayhound-iem-sydney-2023
2023-10-16,context_pre_2024_s1,context,8008,Grayhound,G2,11,13,0,bo1,LAN,2367129,https://www.hltv.org/matches/2367129/g2-vs-grayhound-iem-sydney-2023
2024-05-24,2024_s1,train,12527,Guild Eagles,iNation,2,1,1,bo3,ONLINE,2372214,https://www.hltv.org/matches/2372214/guild-eagles-vs-ination-res-adriatic-league-season-4
2024-05-17,2024_s1,train,12527,Guild Eagles,Sashi,0,2,0,bo3,ONLINE,2371697,https://www.hltv.org/matches/2371697/guild-eagles-vs-sashi-elisa-invitational-spring-2024
2024-05-05,2024_s1,train,12527,Guild Eagles,1win,0,2,0,bo3,ONLINE,2371782,https://www.hltv.org/matches/2371782/guild-eagles-vs-1win-hellcase-cup-9
2024-04-29,2024_s1,train,12527,Guild Eagles,EYEBALLERS,1,2,0,bo3,ONLINE,2371734,https://www.hltv.org/matches/2371734/eyeballers-vs-guild-eagles-cct-season-2-europe-series-1
2024-04-27,2024_s1,train,12527,Guild Eagles,Insilio,1,2,0,bo3,ONLINE,2371728,https://www.hltv.org/matches/2371728/insilio-vs-guild-eagles-cct-season-2-europe-series-1
2024-04-26,2024_s1,train,12527,Guild Eagles,BLEED,0,2,0,bo3,ONLINE,2371725,https://www.hltv.org/matches/2371725/guild-eagles-vs-bleed-cct-season-2-europe-series-1
2024-04-25,2024_s1,train,12527,Guild Eagles,PARIVISION,0,2,0,bo3,ONLINE,2371598,https://www.hltv.org/matches/2371598/parivision-vs-guild-eagles-yalla-compass-spring-2024
2024-04-24,2024_s1,train,12527,Guild Eagles,Zero Tenacity,2,0,1,bo3,ONLINE,2371715,https://www.hltv.org/matches/2371715/zero-tenacity-vs-guild-eagles-cct-season-2-europe-series-1
2024-04-22,2024_s1,train,12527,Guild Eagles,3DMAX,1,2,0,bo3,ONLINE,2371594,https://www.hltv.org/matches/2371594/3dmax-vs-guild-eagles-yalla-compass-spring-2024
2024-04-22,2024_s1,train,12527,Guild Eagles,Sangal,2,0,1,bo3,ONLINE,2371706,https://www.hltv.org/matches/2371706/guild-eagles-vs-sangal-cct-season-2-europe-series-1
2024-04-18,2024_s1,train,12527,Guild Eagles,Sashi,0,2,0,bo3,ONLINE,2371645,https://www.hltv.org/matches/2371645/guild-eagles-vs-sashi-esports-world-cup-2024-europe-open-qualifier
2024-04-18,2024_s1,train,12527,Guild Eagles,KOI,13,7,1,bo1,ONLINE,2371642,https://www.hltv.org/matches/2371642/guild-eagles-vs-koi-esports-world-cup-2024-europe-open-qualifier
2024-04-18,2024_s1,train,12527,Guild Eagles,FRAGMATIC,13,7,1,bo1,ONLINE,2371636,https://www.hltv.org/matches/2371636/fragmatic-vs-guild-eagles-esports-world-cup-2024-europe-open-qualifier
2024-04-18,2024_s1,train,12527,Guild Eagles,AMKAL,1,2,0,bo3,ONLINE,2370970,https://www.hltv.org/matches/2370970/amkal-vs-guild-eagles-thunderpick-world-championship-2024-eu-closed-qualifier-1
2024-04-16,2024_s1,train,12527,Guild Eagles,Sashi,2,1,1,bo3,ONLINE,2371359,https://www.hltv.org/matches/2371359/sashi-vs-guild-eagles-yalla-compass-spring-2024
2024-04-09,2024_s1,train,12527,Guild Eagles,Metizport,2,0,1,bo3,ONLINE,2371223,https://www.hltv.org/matches/2371223/metizport-vs-guild-eagles-yalla-compass-spring-2024
2024-04-03,2024_s1,train,12527,Guild Eagles,AMKAL,1,2,0,bo3,ONLINE,2371125,https://www.hltv.org/matches/2371125/amkal-vs-guild-eagles-betboom-dacha-belgrade-2024-europe-closed-qualifier
2024-04-02,2024_s1,train,12527,Guild Eagles,Insilio,1,2,0,bo3,ONLINE,2371124,https://www.hltv.org/matches/2371124/insilio-vs-guild-eagles-betboom-dacha-belgrade-2024-europe-closed-qualifier
2024-04-02,2024_s1,train,12527,Guild Eagles,AMKAL,13,11,1,bo1,ONLINE,2371116,https://www.hltv.org/matches/2371116/amkal-vs-guild-eagles-betboom-dacha-belgrade-2024-europe-closed-qualifier
2024-04-02,2024_s1,train,12527,Guild Eagles,500,0,2,0,bo3,ONLINE,2371063,https://www.hltv.org/matches/2371063/guild-eagles-vs-500-yalla-compass-spring-2024
2024-04-01,2024_s1,train,12527,Guild Eagles,500,2,0,1,bo3,ONLINE,2370951,https://www.hltv.org/matches/2370951/guild-eagles-vs-500-thunderpick-world-championship-2024-eu-closed-qualifier-1
2024-03-27,2024_s1,train,12527,Guild Eagles,ALTERNATE aTTaX,8,13,0,bo1,ONLINE,2370937,https://www.hltv.org/matches/2370937/guild-eagles-vs-alternate-attax-esl-challenger-jnkping-2024-europe-open-qualifier
2024-03-22,2024_s1,train,12527,Guild Eagles,VP.Prodigy,0,2,0,bo3,ONLINE,2370763,https://www.hltv.org/matches/2370763/guild-eagles-vs-vpprodigy-skyesports-masters-2024-europe-closed-qualifier
2024-02-27,2024_s1,train,12527,Guild Eagles,Lotus,1,2,0,bo3,ONLINE,2370222,https://www.hltv.org/matches/2370222/guild-eagles-vs-lotus-esl-challenger-melbourne-2024-europe-open-qualifier
2024-02-27,2024_s1,train,12527,Guild Eagles,Metizport,13,8,1,bo1,ONLINE,2370214,https://www.hltv.org/matches/2370214/guild-eagles-vs-metizport-esl-challenger-melbourne-2024-europe-open-qualifier
2024-02-24,2024_s1,train,12527,Guild Eagles,GamerLegion,0,2,0,bo3,LAN,2370085,https://www.hltv.org/matches/2370085/guild-eagles-vs-gamerlegion-pgl-cs2-major-copenhagen-2024-europe-last-chance-qualifier
2024-02-23,2024_s1,train,12527,Guild Eagles,BetBoom,2,0,1,bo3,LAN,2370083,https://www.hltv.org/matches/2370083/betboom-vs-guild-eagles-pgl-cs2-major-copenhagen-2024-europe-last-chance-qualifier
2024-02-22,2024_s1,train,12527,Guild Eagles,ECSTATIC,1,2,0,bo3,LAN,2369947,https://www.hltv.org/matches/2369947/ecstatic-vs-guild-eagles-pgl-cs2-major-copenhagen-2024-europe-rmr-b
2024-02-21,2024_s1,train,12527,Guild Eagles,Preasy,2,1,1,bo3,LAN,2369945,https://www.hltv.org/matches/2369945/guild-eagles-vs-preasy-pgl-cs2-major-copenhagen-2024-europe-rmr-b
2024-02-20,2024_s1,train,12527,Guild Eagles,Nexus,2,1,1,bo3,LAN,2369937,https://www.hltv.org/matches/2369937/guild-eagles-vs-nexus-pgl-cs2-major-copenhagen-2024-europe-rmr-b
2024-02-19,2024_s1,train,12527,Guild Eagles,ENCE,6,13,0,bo1,LAN,2369924,https://www.hltv.org/matches/2369924/guild-eagles-vs-ence-pgl-cs2-major-copenhagen-2024-europe-rmr-b
2024-02-19,2024_s1,train,12527,Guild Eagles,MOUZ,14,16,0,bo1,LAN,2369917,https://www.hltv.org/matches/2369917/mouz-vs-guild-eagles-pgl-cs2-major-copenhagen-2024-europe-rmr-b
2024-02-08,2024_s1,train,12527,Guild Eagles,Insilio,1,2,0,bo3,ONLINE,2369700,https://www.hltv.org/matches/2369700/insilio-vs-guild-eagles-iem-chengdu-2024-europe-closed-qualifier
2024-02-08,2024_s1,train,12527,Guild Eagles,RUBY,0,2,0,bo3,ONLINE,2369695,https://www.hltv.org/matches/2369695/guild-eagles-vs-ruby-iem-chengdu-2024-europe-closed-qualifier
2024-01-25,2024_s1,train,12527,Guild Eagles,PERA,0,2,0,bo3,ONLINE,2369211,https://www.hltv.org/matches/2369211/guild-eagles-vs-pera-esl-pro-league-season-19-nc-europe-qualifier
2024-01-24,2024_s1,train,12527,Guild Eagles,ALTERNATE aTTaX,2,1,1,bo3,ONLINE,2369209,https://www.hltv.org/matches/2369209/guild-eagles-vs-alternate-attax-esl-pro-league-season-19-nc-europe-qualifier
2024-01-23,2024_s1,train,12527,Guild Eagles,Sampi,13,7,1,bo1,ONLINE,2369208,https://www.hltv.org/matches/2369208/sampi-vs-guild-eagles-esl-pro-league-season-19-nc-europe-qualifier
2024-01-23,2024_s1,train,12527,Guild Eagles,ALTERNATE aTTaX,13,6,1,bo1,ONLINE,2369204,https://www.hltv.org/matches/2369204/guild-eagles-vs-alternate-attax-esl-pro-league-season-19-nc-europe-qualifier
2024-01-22,2024_s1,train,12527,Guild Eagles,PERA,9,13,0,bo1,ONLINE,2369200,https://www.hltv.org/matches/2369200/pera-vs-guild-eagles-esl-pro-league-season-19-nc-europe-qualifier
2024-01-22,2024_s1,train,12527,Guild Eagles,Viperio,13,7,1,bo1,ONLINE,2369198,https://www.hltv.org/matches/2369198/guild-eagles-vs-viperio-esl-pro-league-season-19-nc-europe-qualifier
2024-01-22,2024_s1,train,12527,Guild Eagles,Rebels,13,9,1,bo1,ONLINE,2369196,https://www.hltv.org/matches/2369196/guild-eagles-vs-rebels-esl-pro-league-season-19-nc-europe-qualifier
2024-01-18,2024_s1,train,12527,Guild Eagles,Sprout,2,0,1,bo3,ONLINE,2369325,https://www.hltv.org/matches/2369325/guild-eagles-vs-sprout-iem-chengdu-2024-europe-open-qualifier-1
2024-01-17,2024_s1,train,12527,Guild Eagles,Into the Breach,13,10,1,bo1,ONLINE,2369323,https://www.hltv.org/matches/2369323/guild-eagles-vs-into-the-breach-iem-chengdu-2024-europe-open-qualifier-1
2024-01-17,2024_s1,train,12527,Guild Eagles,Capcarap,13,11,1,bo1,ONLINE,2369319,https://www.hltv.org/matches/2369319/guild-eagles-vs-capcarap-iem-chengdu-2024-europe-open-qualifier-1
2023-12-12,context_pre_2024_s1,context,12527,Guild Eagles,Aurora,0,2,0,bo3,ONLINE,2368643,https://www.hltv.org/matches/2368643/aurora-vs-guild-eagles-yalla-compass-fall-2023
2023-12-11,context_pre_2024_s1,context,12527,Guild Eagles,Anonymo,2,0,1,bo3,ONLINE,2368636,https://www.hltv.org/matches/2368636/guild-eagles-vs-anonymo-yalla-compass-fall-2023
2023-12-07,context_pre_2024_s1,context,12527,Guild Eagles,Aurora,1,2,0,bo3,ONLINE,2368438,https://www.hltv.org/matches/2368438/aurora-vs-guild-eagles-cct-2023-online-finals-5
2023-12-06,context_pre_2024_s1,context,12527,Guild Eagles,9 Pandas,2,1,1,bo3,ONLINE,2368437,https://www.hltv.org/matches/2368437/9-pandas-vs-guild-eagles-cct-2023-online-finals-5
2023-12-06,context_pre_2024_s1,context,12527,Guild Eagles,G2,2,1,1,bo3,ONLINE,2368435,https://www.hltv.org/matches/2368435/g2-vs-guild-eagles-cct-2023-online-finals-5
2023-12-05,context_pre_2024_s1,context,12527,Guild Eagles,Anonymo,2,0,1,bo3,ONLINE,2368431,https://www.hltv.org/matches/2368431/guild-eagles-vs-anonymo-cct-2023-online-finals-5
2023-12-04,context_pre_2024_s1,context,12527,Guild Eagles,ALTERNATE aTTaX,2,1,1,bo3,ONLINE,2368429,https://www.hltv.org/matches/2368429/alternate-attax-vs-guild-eagles-cct-2023-online-finals-5
2023-12-03,context_pre_2024_s1,context,12527,Guild Eagles,BIG,0,2,0,bo3,ONLINE,2368424,https://www.hltv.org/matches/2368424/big-vs-guild-eagles-cct-2023-online-finals-5
2023-12-01,context_pre_2024_s1,context,12527,Guild Eagles,VERTEX,2,1,1,bo3,ONLINE,2368414,https://www.hltv.org/matches/2368414/guild-eagles-vs-vertex-cct-2023-online-finals-5
2023-11-30,context_pre_2024_s1,context,12527,Guild Eagles,ECSTATIC,2,1,1,bo3,ONLINE,2368361,https://www.hltv.org/matches/2368361/ecstatic-vs-guild-eagles-yalla-compass-fall-2023
2023-11-26,context_pre_2024_s1,context,12527,Guild Eagles,Zero Tenacity,2,0,1,bo3,ONLINE,2368371,https://www.hltv.org/matches/2368371/guild-eagles-vs-zero-tenacity-res-adriatic-league-season-3
2023-11-25,context_pre_2024_s1,context,12527,Guild Eagles,Zero Tenacity,2,1,1,bo3,ONLINE,2368364,https://www.hltv.org/matches/2368364/zero-tenacity-vs-guild-eagles-res-adriatic-league-season-3
2023-11-23,context_pre_2024_s1,context,12527,Guild Eagles,The Suspect,2,0,1,bo3,ONLINE,2368353,https://www.hltv.org/matches/2368353/guild-eagles-vs-the-suspect-res-adriatic-league-season-3
2023-11-22,context_pre_2024_s1,context,12527,Guild Eagles,GODSENT,2,0,1,bo3,ONLINE,2368271,https://www.hltv.org/matches/2368271/godsent-vs-guild-eagles-yalla-compass-fall-2023
2023-11-18,context_pre_2024_s1,context,12527,Guild Eagles,Gucci Academy,0,2,0,bo3,ONLINE,2367965,https://www.hltv.org/matches/2367965/guild-eagles-vs-gucci-academy-a1-gaming-league-season-7
2023-11-16,context_pre_2024_s1,context,12527,Guild Eagles,ALTERNATE aTTaX,0,2,0,bo3,ONLINE,2368096,https://www.hltv.org/matches/2368096/guild-eagles-vs-alternate-attax-cct-2023-online-finals-4
2023-11-16,context_pre_2024_s1,context,12527,Guild Eagles,Space,1,2,0,bo3,ONLINE,2368135,https://www.hltv.org/matches/2368135/guild-eagles-vs-space-cct-east-europe-series-4
2023-11-15,context_pre_2024_s1,context,12527,Guild Eagles,Preasy,0,2,0,bo3,ONLINE,2368091,https://www.hltv.org/matches/2368091/preasy-vs-guild-eagles-cct-2023-online-finals-4
2025-12-16,2025_s2,train,12471,GUN5,ex-Betera,0,2,0,bo3,ONLINE,2388502,https://www.hltv.org/matches/2388502/gun5-vs-ex-betera-nodwin-clutch-series-3
2025-12-07,2025_s2,train,12471,GUN5,K27,0,2,0,bo3,LAN,2388515,https://www.hltv.org/matches/2388515/k27-vs-gun5-shaiqas-season-1
2025-12-07,2025_s2,train,12471,GUN5,WW,2,1,1,bo3,LAN,2388514,https://www.hltv.org/matches/2388514/ww-vs-gun5-shaiqas-season-1
2025-12-07,2025_s2,train,12471,GUN5,K27,0,2,0,bo3,LAN,2388513,https://www.hltv.org/matches/2388513/gun5-vs-k27-shaiqas-season-1
2025-12-06,2025_s2,train,12471,GUN5,WW,2,1,1,bo3,LAN,2388510,https://www.hltv.org/matches/2388510/gun5-vs-ww-shaiqas-season-1
2025-11-29,2025_s2,train,12471,GUN5,Sashi,0,2,0,bo3,LAN,2388533,https://www.hltv.org/matches/2388533/sashi-vs-gun5-dreamhack-knockout-stockholm-2025
2025-11-26,2025_s2,train,12471,GUN5,K27,1,2,0,bo3,LAN,2388345,https://www.hltv.org/matches/2388345/k27-vs-gun5-x2one-masters-season-1
2025-11-25,2025_s2,train,12471,GUN5,BAKS,2,0,1,bo3,LAN,2388342,https://www.hltv.org/matches/2388342/gun5-vs-baks-x2one-masters-season-1
2025-11-24,2025_s2,train,12471,GUN5,Bushido Wildcats,2,0,1,bo3,LAN,2388331,https://www.hltv.org/matches/2388331/gun5-vs-bushido-wildcats-x2one-masters-season-1
2025-11-24,2025_s2,train,12471,GUN5,Ursa,2,0,1,bo3,LAN,2388323,https://www.hltv.org/matches/2388323/gun5-vs-ursa-x2one-masters-season-1
2025-11-22,2025_s2,train,12471,GUN5,33,2,0,1,bo3,LAN,2388354,https://www.hltv.org/matches/2388354/gun5-vs-33-gluck-yungstar-2025
2025-11-22,2025_s2,train,12471,GUN5,Sangal,2,1,1,bo3,LAN,2388352,https://www.hltv.org/matches/2388352/sangal-vs-gun5-gluck-yungstar-2025
2025-11-21,2025_s2,train,12471,GUN5,Endless Journey,2,1,1,bo3,LAN,2388349,https://www.hltv.org/matches/2388349/endless-journey-vs-gun5-gluck-yungstar-2025
2025-11-06,2025_s2,train,12471,GUN5,JiJieHao,0,2,0,bo3,ONLINE,2387084,https://www.hltv.org/matches/2387084/jijiehao-vs-gun5-cct-season-3-europe-series-10
2025-11-05,2025_s2,train,12471,GUN5,ECLOT,1,2,0,bo3,ONLINE,2387439,https://www.hltv.org/matches/2387439/gun5-vs-eclot-galaxy-battle-2025-phase-5-closed-qualifier
2025-11-04,2025_s2,train,12471,GUN5,SPARTA,2,0,1,bo3,ONLINE,2387078,https://www.hltv.org/matches/2387078/sparta-vs-gun5-cct-season-3-europe-series-10
2025-11-02,2025_s2,train,12471,GUN5,AaB,2,0,1,bo3,ONLINE,2387073,https://www.hltv.org/matches/2387073/aab-vs-gun5-cct-season-3-europe-series-10
2025-10-31,2025_s2,train,12471,GUN5,CYBERSHOKE,1,2,0,bo3,ONLINE,2387063,https://www.hltv.org/matches/2387063/cybershoke-vs-gun5-cct-season-3-europe-series-10
2025-10-29,2025_s2,train,12471,GUN5,500,2,1,1,bo3,ONLINE,2387055,https://www.hltv.org/matches/2387055/500-vs-gun5-cct-season-3-europe-series-10
2025-10-27,2025_s2,train,12471,GUN5,ENCE Academy,2,0,1,bo3,ONLINE,2387424,https://www.hltv.org/matches/2387424/gun5-vs-ence-academy-galaxy-battle-2025-phase-5-closed-qualifier
2025-10-25,2025_s2,train,12471,GUN5,MASONIC,2,0,1,bo3,ONLINE,2387415,https://www.hltv.org/matches/2387415/gun5-vs-masonic-galaxy-battle-2025-phase-5-closed-qualifier
2025-10-15,2025_s2,train,12471,GUN5,Alliance,0,2,0,bo3,ONLINE,2386568,https://www.hltv.org/matches/2386568/alliance-vs-gun5-esl-challenger-league-season-50-europe-cup-3
2025-10-14,2025_s2,train,12471,GUN5,500,2,0,1,bo3,ONLINE,2386566,https://www.hltv.org/matches/2386566/gun5-vs-500-esl-challenger-league-season-50-europe-cup-3
2025-10-10,2025_s2,train,12471,GUN5,Insilio,2,0,1,bo3,ONLINE,2386558,https://www.hltv.org/matches/2386558/insilio-vs-gun5-esl-challenger-league-season-50-europe-cup-3
2025-10-10,2025_s2,train,12471,GUN5,Partizan,0,2,0,bo3,ONLINE,2386336,https://www.hltv.org/matches/2386336/partizan-vs-gun5-cct-season-3-europe-series-8
2025-10-09,2025_s2,train,12471,GUN5,PARIVISION,0,2,0,bo3,ONLINE,2386210,https://www.hltv.org/matches/2386210/gun5-vs-parivision-galaxy-battle-2025-phase-4
2025-10-09,2025_s2,train,12471,GUN5,JiJieHao,1,0,1,bo3,ONLINE,2386553,https://www.hltv.org/matches/2386553/gun5-vs-jijiehao-esl-challenger-league-season-50-europe-cup-3
2025-10-07,2025_s2,train,12471,GUN5,VP.Prodigy,2,0,1,bo3,ONLINE,2386537,https://www.hltv.org/matches/2386537/vpprodigy-vs-gun5-esl-challenger-league-season-50-europe-cup-3
2025-10-07,2025_s2,train,12471,GUN5,OG,1,0,1,bo1,ONLINE,2386205,https://www.hltv.org/matches/2386205/og-vs-gun5-galaxy-battle-2025-phase-4
2025-10-06,2025_s2,train,12471,GUN5,EYEBALLERS,0,2,0,bo3,ONLINE,2386459,https://www.hltv.org/matches/2386459/eyeballers-vs-gun5-esl-challenger-league-season-50-europe-cup-3
2025-10-05,2025_s2,train,12471,GUN5,SINNERS,2,0,1,bo3,ONLINE,2386322,https://www.hltv.org/matches/2386322/sinners-vs-gun5-cct-season-3-europe-series-8
2025-10-03,2025_s2,train,12471,GUN5,ARCRED,1,2,0,bo3,ONLINE,2386221,https://www.hltv.org/matches/2386221/gun5-vs-arcred-winline-insight-season-8
2025-10-03,2025_s2,train,12471,GUN5,Johnny Speeds,2,1,1,bo3,ONLINE,2386271,https://www.hltv.org/matches/2386271/johnny-speeds-vs-gun5-cct-season-3-europe-series-8
2025-10-02,2025_s2,train,12471,GUN5,ESC,0,2,0,bo3,ONLINE,2386219,https://www.hltv.org/matches/2386219/gun5-vs-esc-winline-insight-season-8
2025-10-01,2025_s2,train,12471,GUN5,EYEBALLERS,2,1,1,bo3,ONLINE,2386266,https://www.hltv.org/matches/2386266/gun5-vs-eyeballers-cct-season-3-europe-series-8
2025-10-01,2025_s2,train,12471,GUN5,Eternal Fire,2,0,1,bo3,ONLINE,2386193,https://www.hltv.org/matches/2386193/eternal-fire-vs-gun5-galaxy-battle-2025-phase-4
2025-09-30,2025_s2,train,12471,GUN5,HubaBuba,2,1,1,bo3,ONLINE,2385860,https://www.hltv.org/matches/2385860/gun5-vs-hubabuba-winline-insight-season-8
2025-09-28,2025_s2,train,12471,GUN5,KHAN,2,0,1,bo3,ONLINE,2386186,https://www.hltv.org/matches/2386186/khan-vs-gun5-galaxy-battle-2025-phase-4
2025-09-23,2025_s2,train,12471,GUN5,FAVBET,0,2,0,bo3,ONLINE,2385838,https://www.hltv.org/matches/2385838/gun5-vs-favbet-galaxy-battle-2025-phase-4
2025-09-22,2025_s2,train,12471,GUN5,fnatic,0,2,0,bo3,ONLINE,2385826,https://www.hltv.org/matches/2385826/fnatic-vs-gun5-exort-the-proving-grounds-season-4
2025-09-22,2025_s2,train,12471,GUN5,500,2,0,1,bo3,ONLINE,2385547,https://www.hltv.org/matches/2385547/gun5-vs-500-galaxy-battle-2025-phase-4
2025-09-21,2025_s2,train,12471,GUN5,BetBoom,1,2,0,bo3,ONLINE,2385638,https://www.hltv.org/matches/2385638/betboom-vs-gun5-cct-season-3-europe-series-6
2025-09-20,2025_s2,train,12471,GUN5,FUT,2,1,1,bo3,ONLINE,2385636,https://www.hltv.org/matches/2385636/fut-vs-gun5-cct-season-3-europe-series-6
2025-09-19,2025_s2,train,12471,GUN5,ARCRED,0,2,0,bo3,ONLINE,2385802,https://www.hltv.org/matches/2385802/gun5-vs-arcred-winline-pro-league-season-3
2025-09-19,2025_s2,train,12471,GUN5,ENCE,2,0,1,bo3,ONLINE,2385631,https://www.hltv.org/matches/2385631/ence-vs-gun5-cct-season-3-europe-series-6
2025-09-18,2025_s2,train,12471,GUN5,Betera,2,1,1,bo3,ONLINE,2385768,https://www.hltv.org/matches/2385768/betera-vs-gun5-exort-the-proving-grounds-season-4
2025-09-17,2025_s2,train,12471,GUN5,Monte,0,2,0,bo3,ONLINE,2385642,https://www.hltv.org/matches/2385642/gun5-vs-monte-esl-challenger-league-season-50-europe-cup-2
2025-09-17,2025_s2,train,12471,GUN5,RUBY,2,1,1,bo3,ONLINE,2385686,https://www.hltv.org/matches/2385686/ruby-vs-gun5-exort-the-proving-grounds-season-4
2025-09-16,2025_s2,train,12471,GUN5,Eternal Fire,2,0,1,bo3,ONLINE,2385620,https://www.hltv.org/matches/2385620/gun5-vs-eternal-fire-cct-season-3-europe-series-6
2025-09-14,2025_s2,train,12471,GUN5,Sangal,1,2,0,bo3,ONLINE,2385460,https://www.hltv.org/matches/2385460/sangal-vs-gun5-exort-the-proving-grounds-season-4
2025-09-14,2025_s2,train,12471,GUN5,RUBY,2,0,1,bo3,ONLINE,2385528,https://www.hltv.org/matches/2385528/gun5-vs-ruby-cct-season-3-europe-series-6
2025-09-13,2025_s2,train,12471,GUN5,Monte,2,1,1,bo3,ONLINE,2385456,https://www.hltv.org/matches/2385456/gun5-vs-monte-exort-the-proving-grounds-season-4
2025-09-13,2025_s2,train,12471,GUN5,Alliance,0,2,0,bo3,ONLINE,2385497,https://www.hltv.org/matches/2385497/gun5-vs-alliance-esl-challenger-league-season-50-europe-cup-2
2025-09-12,2025_s2,train,12471,GUN5,ESC,0,2,0,bo3,ONLINE,2385443,https://www.hltv.org/matches/2385443/esc-vs-gun5-cct-season-3-europe-series-6
2025-09-11,2025_s2,train,12471,GUN5,FUT,2,1,1,bo3,ONLINE,2385357,https://www.hltv.org/matches/2385357/gun5-vs-fut-esl-challenger-league-season-50-europe-cup-2
2025-09-10,2025_s2,train,12471,GUN5,Tricked,2,0,1,bo3,ONLINE,2385109,https://www.hltv.org/matches/2385109/gun5-vs-tricked-cct-season-3-europe-series-6
2025-09-08,2025_s2,train,12471,GUN5,Partizan,2,0,1,bo3,ONLINE,2385185,https://www.hltv.org/matches/2385185/partizan-vs-gun5-esl-challenger-league-season-50-europe-cup-2
2025-08-28,2025_s2,train,12471,GUN5,K27,0,2,0,bo3,ONLINE,2384824,https://www.hltv.org/matches/2384824/gun5-vs-k27-majestic-landalan-3-closed-qualifier
2025-08-27,2025_s2,train,12471,GUN5,AMKAL,0,2,0,bo3,ONLINE,2384821,https://www.hltv.org/matches/2384821/gun5-vs-amkal-majestic-landalan-3-closed-qualifier
2025-08-23,2025_s2,train,12471,GUN5,1win,1,2,0,bo3,ONLINE,2384722,https://www.hltv.org/matches/2384722/gun5-vs-1win-majestic-landalan-3-closed-qualifier
2025-08-21,2025_s2,train,12471,GUN5,SPARTA,2,0,1,bo3,ONLINE,2384720,https://www.hltv.org/matches/2384720/gun5-vs-sparta-majestic-landalan-3-closed-qualifier
2025-08-14,2025_s2,train,12471,GUN5,Nexus,0,2,0,bo3,ONLINE,2384501,https://www.hltv.org/matches/2384501/nexus-vs-gun5-exort-the-proving-grounds-season-3
2025-08-13,2025_s2,train,12471,GUN5,Sashi,0,2,0,bo3,ONLINE,2384435,https://www.hltv.org/matches/2384435/sashi-vs-gun5-esl-challenger-league-season-50-europe-cup-1
2025-08-13,2025_s2,train,12471,GUN5,9INE,0,2,0,bo3,ONLINE,2384319,https://www.hltv.org/matches/2384319/gun5-vs-9ine-exort-the-proving-grounds-season-3
2025-08-12,2025_s2,train,12471,GUN5,Iberian Soul,0,2,0,bo3,ONLINE,2384281,https://www.hltv.org/matches/2384281/iberian-soul-vs-gun5-esl-challenger-league-season-50-europe-cup-1
2025-08-10,2025_s2,train,12471,GUN5,Betclic,1,2,0,bo3,ONLINE,2384307,https://www.hltv.org/matches/2384307/betclic-vs-gun5-exort-the-proving-grounds-season-3
